"date","FISHCR_FLOW_cfs","S127_P_FLOW_cfs","S133_P_FLOW_cfs","S154_C_FLOW_cfs","S191_S_FLOW_cfs","S308_S_FLOW_cfs","S4_P_FLOW_cfs","S71_S_FLOW_cfs","S72_S_FLOW_cfs","SUM_S65_FLOW_cfs","SUM_S84_FLOW_cfs"
2013-01-04,66057.53974848,0,0,0,0,227531.52580032,0,1360271.53795398,213194.593099354,NA,164776.863039264
2013-01-05,78290.41747968,0,0,0,0,0,0,1139798.38260456,0,NA,165070.452104813
2013-01-06,73397.2663872,0,0,0,0,0,0,872705.730221539,0,NA,361652.797245197
2013-01-07,68504.11529472,0,121411.31148216,0,0,0,0,983584.533977136,0,NA,36833.1948486432
2013-01-08,114989.05067328,0,0,0,0,0,40270.6334911104,260401.268264054,183.493165968,NA,0
2013-01-09,90523.29521088,0,0,0,0,0,18398.2481077248,415893.377105338,226968.813424685,NA,0
2013-01-10,88076.71966464,55928.7169870464,87795.3634768224,0,0,0,0,0,0,NA,0
2013-01-11,73397.2663872,0,0,0,215518.839868282,0,0,0,186747.111444499,NA,0
2013-01-12,78290.41747968,0,0,0,48344.3327937024,0,0,0,0,NA,0
2013-01-13,100309.59739584,0,0,0,0,0,0,0,156275.01301608,NA,0
2013-01-14,66057.53974848,0,0,0,85874.801673024,0,0,1052.0274848832,0,NA,0
2013-01-15,70950.69084096,0,0,0,62387.67642912,0,0,7523.219804688,0,NA,0
2013-01-16,53824.66201728,0,0,1125.4247512704,63341.8408921536,0,92541.720036528,0,0,NA,0
2013-01-17,78290.41747968,0,0,0,18080.1932867136,0,0,0,0,NA,211934.60669304
2013-01-18,5137.808647104,0,0,0,0,0,0,0,0,NA,0
2013-01-19,39145.20873984,0,0,0,0,0,0,614824.434770112,0,NA,0
2013-01-20,58717.81310976,0,0,0,0,0,0,0,0,NA,0
2013-01-21,48931.5109248,0,0,0,0,0,0,464567.997597782,0,NA,14654.9875219776
2013-01-22,22263.837470784,0,0,0,0,0,0,0,0,NA,97960.8848714496
2013-01-23,34252.05764736,0,0,0,0,0,0,0,244.657554624,NA,100162.802863066
2013-01-24,41591.78428608,0,0,0,0,501547.9869792,87660.8018217792,0,0,NA,100554.254950464
2013-01-25,48931.5109248,0,0,0,0,178600.01487552,0,0,0,NA,100016.008330291
2013-01-26,39145.20873984,0,0,0,0,0,0,300378.312689616,0,NA,144959.60111472
2013-01-27,56271.23756352,0,0,0,0,0,0,0,0,NA,167174.507074579
2013-01-28,78290.41747968,0,162428.150514874,0,0,88076.71966464,0,0,0,NA,165021.520593888
2013-01-29,48931.5109248,0,1027.5617294208,0,0,244657.554624,0,0,0,NA,164556.671240102
2013-01-30,8563.01441184,0,0,0,0,0,0,0,0,NA,165290.643903974
2013-01-31,51378.08647104,0,0,0,0,503994.56252544,0,0,0,NA,157608.396688781
2013-02-01,20306.577033792,0,0,0,0,548032.92235776,0,0,0,NA,0
2013-02-02,66057.53974848,0,0,0,0,653235.67084608,0,0,0,NA,0
2013-02-03,29358.90655488,0,0,0,0,677701.42630848,0,24380.1253182816,0,NA,0
2013-02-04,15658.083495936,0,1345.616550432,0,0,570052.10227392,NA,71060.7867405408,0,NA,0
2013-02-05,44038.35983232,0,0,0,0,638556.21756864,NA,0,0,NA,0
2013-02-06,41591.78428608,0,0,0,49029.3739466496,802476.77916672,NA,97324.7752294272,0,NA,20477.8373220288
2013-02-07,14679.45327744,0,0,0,0,968843.91631104,NA,219885.97721832,0,NA,16098.4670942592
2013-02-08,0,0,0,0,0,428150.720592,NA,106964.282881613,0,NA,166795.287864912
2013-02-09,41591.78428608,0,0,0,0,479528.80706304,NA,0,0,NA,0
2013-02-10,41591.78428608,0,0,0,0,526013.7424416,NA,110854.338000134,0,NA,0
2013-02-11,44038.35983232,0,0,0,0,459956.20269312,NA,91942.3090276992,0,NA,0
2013-02-12,1590.274105056,0,0,0,0,521120.59134912,NA,33726.0439049184,0,NA,0
2013-02-13,0,0,0,0,0,354753.4542048,NA,110.0958995808,110.0958995808,NA,0
2013-02-14,36698.6331936,0,9211.3569315936,0,0,0,NA,0,0,NA,0
2013-02-15,31805.48210112,122512.270477968,298494.449519011,0,77556.444815808,0,1729618.8152921,0,0,NA,0
2013-02-16,70950.69084096,0,0,0,174807.822778848,127221.92840448,1555801.85560948,0,0,NA,0
2013-02-17,23976.440353152,0,0,0,0,0,481571.69764415,0,0,NA,0
2013-02-18,44038.35983232,0,2703.4659785952,0,0,0,0,306837.27213169,0,NA,0
2013-02-19,26912.33100864,0,4819.7538260928,0,0,0,0,819186.890147539,124249.339115798,NA,0
2013-02-20,58717.81310976,0,1663.6713714432,0,0,0,0,152984.368906387,0,NA,0
2013-02-21,88076.71966464,0,7351.9595164512,0,1516.8768386688,0,0,152788.642862688,0,NA,0
2013-02-22,39145.20873984,0,0,0,0,0,0,61604.7722543232,0,NA,0
2013-02-23,0,0,0,0,197120.591760557,0,0,0,0,NA,0
2013-02-24,0,0,0,0,0,0,0,0,0,NA,0
2013-02-25,7584.384193344,0,4000.1510181024,0,0,0,0,0,129485.010784752,NA,0
2013-02-26,5382.466201728,0,1162.123384464,0,0,0,0,0,146855.697163056,NA,0
2013-02-27,9541.644630336,0,0,0,0,0,93349.0899667872,0,0,NA,0
2013-02-28,14924.110832064,538.2466201728,0,0,0,0,0,0,0,NA,0
2013-03-01,23487.125243904,0,0,0,0,0,0,0,0,NA,0
2013-03-02,18104.659042176,0,0,0,0,0,0,0,0,NA,0
2013-03-03,39145.20873984,0,0,0,0,9296.987075712,0,0,0,NA,0
2013-03-04,14190.138168192,0,0,0,0,34252.05764736,0,0,0,NA,0
2013-03-05,26912.33100864,4709.657926512,0,0,0,166367.13714432,0,208338.140640067,0,NA,0
2013-03-06,34252.05764736,0,0,0,0,203065.77033792,106279.241728666,424285.131228941,0,NA,0
2013-03-07,6116.4388656,0,0,0,0,0,0,880.7671966464,0,NA,0
2013-03-08,29358.90655488,0,0,0,0,0,0,0,0,NA,0
2013-03-09,36698.6331936,0,0,0,0,0,0,0,0,NA,0
2013-03-10,39145.20873984,0,0,0,0,0,0,0,0,NA,0
2013-03-11,26912.33100864,0,0,0,0,151687.68386688,0,0,0,NA,0
2013-03-12,14434.795722816,0,0,0,0,296035.64109504,0,9358.151464368,0,NA,0
2013-03-13,8073.699302592,0,0,0,0,73397.2663872,0,0,0,NA,489.315109248
2013-03-14,12966.850395072,0,0,0,0,15413.425941312,2886.9591445632,0,0,NA,0
2013-03-15,36698.6331936,0,0,0,0,34252.05764736,2752.39748952,0,0,NA,0
2013-03-16,46484.93537856,0,0,0,0,0,0,0,0,NA,0
2013-03-17,41591.78428608,0,0,0,0,0,0,0,0,NA,0
2013-03-18,9296.987075712,0,746.2055416032,0,0,0,0,0,0,NA,685.0411529472
2013-03-19,22997.810134656,0,746.2055416032,0,0,0,0,0,0,NA,139870.723978541
2013-03-20,8318.356857216,0,0,0,0,0,0,99954.8439416352,13921.0148581056,NA,254027.938966099
2013-03-21,856.301441184,0,0,0,0,0,0,0,40625.3869453152,NA,0
2013-03-22,24465.7554624,0,0,0,0,0,0,0,0,NA,0
2013-03-23,1149.8905067328,0,0,0,0,0,0,0,0,NA,0
2013-03-24,2250.8495025408,0,0,0,0,0,0,0,0,NA,0
2013-03-25,26912.33100864,0,0,0,0,0,0,0,0,NA,0
2013-03-26,34252.05764736,0,7205.1649836768,5932.945699632,0,0,0,0,0,NA,0
2013-03-27,0,0,0,0,0,127221.92840448,0,0,0,NA,0
2013-03-28,41591.78428608,697.2740306784,0,697.2740306784,0,80736.99302592,0,0,0,NA,0
2013-03-29,44038.35983232,0,0,0,0,0,0,0,0,NA,0
2013-03-30,51378.08647104,0,0,0,0,0,0,0,0,NA,0
2013-03-31,44038.35983232,0,0,0,0,0,0,0,0,NA,0
2013-04-01,0,0,0,0,0,183493.165968,0,0,0,NA,0
2013-04-02,21040.549697664,0,0,0,0,501547.9869792,85532.2810965504,0,0,NA,0
2013-04-03,39145.20873984,0,0,0,0,511334.28916416,72895.7184002208,0,0,NA,0
2013-04-04,41591.78428608,0,0,0,0,398791.81403712,0,85250.9249087328,0,NA,37603.8661457088
2013-04-05,29358.90655488,0,0,0,0,114989.05067328,0,0,0,NA,0
2013-04-06,3669.86331936,0,0,0,0,0,0,0,0,NA,0
2013-04-07,34252.05764736,0,0,0,0,198172.61924544,0,17370.686378304,0,NA,0
2013-04-08,39145.20873984,0,0,0,0,225084.95025408,0,89777.0896692768,587.1781310976,NA,0
2013-04-09,29358.90655488,0,0,0,0,271569.88563264,0,0,80541.2669822208,NA,0
2013-04-10,34252.05764736,0,0,0,0,330287.6987424,0,0,247091.897292509,NA,0
2013-04-11,41591.78428608,0,146.7945327744,0,0,364539.75638976,0,0,58252.9637559744,NA,0
2013-04-12,14924.110832064,0,0,0,0,455063.05160064,0,0,0,NA,0
2013-04-13,0,0,0,0,0,362093.18084352,0,0,32331.4958435616,NA,0
2013-04-14,18104.659042176,0,0,0,0,315608.24546496,0,0,123038.28422041,NA,0
2013-04-15,29358.90655488,0,0,0,0,320501.39655744,0,43757.0036445024,156825.492513984,NA,0
2013-04-16,44038.35983232,0,0,0,0,114989.05067328,80529.0341044896,0,57947.1418126944,NA,1259.9864063136
2013-04-17,51378.08647104,0,0,0,0,0,0,19499.2071035328,33053.2356297024,NA,0
2013-04-18,46484.93537856,0,0,0,0,0,0,94609.0763731008,129619.572439795,NA,0
2013-04-19,24465.7554624,0,0,0,0,283802.76336384,0,92431.6241369472,204044.400556416,NA,0
2013-04-20,20306.577033792,0,0,0,0,181046.59042176,0,97300.3094739648,105325.077265632,NA,0
2013-04-21,73397.2663872,0,0,0,0,0,0,103954.994959738,111796.269585437,NA,159394.396837536
2013-04-22,66057.53974848,0,0,0,0,0,0,598371.214221648,200582.496158486,NA,62473.3065732384
2013-04-23,44038.35983232,0,0,0,0,0,0,313797.779560742,258798.761281267,NA,0
2013-04-24,107649.32403456,0,0,0,0,0,0,112725.968293008,198417.276800064,NA,0
2013-04-25,80736.99302592,0,0,0,0,430597.29613824,0,193108.207864723,168397.794847699,NA,0
2013-04-26,68504.11529472,0,0,0,0,364539.75638976,0,67134.0329888256,126646.983151114,NA,130451.408125517
2013-04-27,48931.5109248,0,0,0,0,347413.72756608,0,0,125607.188543962,NA,118365.324927091
2013-04-28,51378.08647104,0,0,0,0,0,0,0,53127.3879866016,NA,48980.4424357248
2013-04-29,61164.388656,0,0,0,0,729079.51277952,0,27634.0707947808,0,NA,0
2013-04-30,34252.05764736,0,0,0,0,0,0,325504.643549501,0,NA,142782.148878566
2013-05-01,20795.89214304,0,0,0,0,0,0,289870.270718515,150195.272783674,NA,531322.811376941
2013-05-02,48931.5109248,132127.312374691,408627.047733005,0,284805.859337798,0,300048.024990874,632231.81978161,248767.801541683,NA,1111308.0103686
2013-05-03,29358.90655488,35414.181031824,103147.625029478,0,360796.495804013,0,99759.117897936,338581.589844154,128689.873732224,NA,1377385.33389993
2013-05-04,44038.35983232,0,0,0,202233.934652198,0,0,222136.826720861,86547.60994824,NA,1823139.16554712
2013-05-05,26912.33100864,0,0,0,0,0,0,240045.759719338,46313.6750903232,NA,1937944.72305444
2013-05-06,31805.48210112,0,0,0,0,0,0,0,0,NA,1606800.72287085
2013-05-07,9296.987075712,0,0,0,0,0,0,0,0,NA,1680772.93451142
2013-05-08,0,0,0,0,0,203065.77033792,83978.705624688,110.0958995808,526.0137424416,NA,1819420.37071684
2013-05-09,21040.549697664,0,0,0,0,939485.00975616,0,0,0,NA,1609907.87381458
2013-05-10,44038.35983232,0,0,0,0,721739.7861408,0,95942.4600458016,127356.490059523,NA,1352797.24966021
2013-05-11,1688.1371269056,0,0,0,0,709506.9084096,0,261245.336827507,264829.570002749,NA,1507812.27626998
2013-05-12,8807.671966464,0,0,0,0,530906.89353408,0,354643.358305219,184165.974243216,NA,1372577.81295157
2013-05-13,21285.207252288,0,0,0,0,247104.13017024,0,309699.76552079,189768.632244106,NA,1252132.89881017
2013-05-14,41591.78428608,0,0,0,0,83183.56857216,0,328183.643772634,139430.340380218,NA,1455712.4500128
2013-05-15,53824.66201728,0,0,0,0,119882.20176576,0,203787.510124061,125423.695377994,NA,864130.482931968
2013-05-16,61164.388656,2360.9454021216,0,0,0,481975.38260928,0,293283.24360552,36356.1126171264,NA,0
2013-05-17,48931.5109248,0,0,0,0,729079.51277952,0,164948.123327501,59757.607716912,NA,0
2013-05-18,36698.6331936,0,0,0,0,697274.0306784,0,49359.661645392,63635.4299577024,NA,0
2013-05-19,36698.6331936,0,0,0,0,765778.14597312,0,465791.285370902,0,NA,0
2013-05-20,34252.05764736,0,0,0,0,379219.2096672,0,82522.9931746752,0,NA,0
2013-05-21,36698.6331936,0,0,0,0,0,0,293197.613461402,0,NA,0
2013-05-22,26912.33100864,0,0,0,0,0,0,840472.097399827,51989.7303576,NA,332954.466087802
2013-05-23,0,0,0,0,0,0,0,648122.327954438,179260.590273005,NA,0
2013-05-24,31805.48210112,0,0,0,0,0,0,404431.170671203,177988.37098896,NA,0
2013-05-25,21774.522361536,0,0,0,0,0,0,138867.628004582,119466.283922899,NA,0
2013-05-26,44038.35983232,0,0,0,0,0,0,32918.6739746592,115955.448014045,NA,0
2013-05-27,36698.6331936,0,0,0,0,0,0,137289.586777258,0,NA,0
2013-05-28,53824.66201728,685.0411529472,0,0,0,0,69225.8550808608,134072.339933952,0,NA,0
2013-05-29,44038.35983232,0,0,0,0,0,77336.2530166464,76235.2940208384,0,NA,0
2013-05-30,39145.20873984,0,0,0,0,0,0,0,0,NA,0
2013-05-31,63610.96420224,0,0,0,0,0,0,0,0,NA,0
2013-06-01,78290.41747968,0,0,0,0,0,0,0,0,NA,0
2013-06-02,26912.33100864,0,0,0,0,0,0,117154.270031702,0,NA,229978.10134656
2013-06-03,23487.125243904,0,0,0,0,0,308341.916092627,301515.970318618,0,NA,0
2013-06-04,21529.864806912,0,121509.17450401,0,0,0,347646.152242973,1602861.7362414,0,NA,0
2013-06-05,31805.48210112,0,51659.4426588576,0,0,0,375255.757282291,783369.024150586,129166.955963741,NA,673591.179390797
2013-06-06,107649.32403456,87220.418223456,230748.772643626,12856.7544954912,182269.87819488,0,630568.148410166,3920331.49090632,799406.326856189,NA,2723099.74735378
2013-06-07,83183.56857216,88394.7744856512,469216.491135638,197548.742481149,834624.781844314,0,1339218.75537858,4906717.3538839,1418230.9126444,NA,3649385.48203797
2013-06-08,342520.5764736,48662.3876147136,264548.213814931,250590.500323632,253416.295079539,0,1288941.62790335,3854163.85525826,1035158.34649188,NA,3973373.2487488
2013-06-09,609197.31101376,0,0,33420.2219616384,400259.759364864,0,1058205.08813746,4080888.01112832,796017.819724647,NA,4509185.52625309
2013-06-10,499101.41143296,85471.1167078944,320207.807491891,165779.959013222,146623.272486163,0,672942.836871043,2789438.64329007,692050.591887178,NA,4289629.83673352
2013-06-11,335180.84983488,1859.3974151424,0,15682.5492513984,0,0,297185.531601773,1931106.54440269,327682.095785654,NA,2409436.52944808
2013-06-12,315608.24546496,1272.2192840448,267630.899003194,0,1957.260436992,0,465314.203139386,1792128.82049853,325027.561317984,NA,844093.029208262
2013-06-13,330287.6987424,244.657554624,212374.990291363,0,627717.887898797,0,0,831945.781621181,184471.796186496,NA,1207042.51149297
2013-06-14,349860.30311232,0,0,0,0,0,0,1084591.40540365,117301.064564477,NA,1150404.28759751
2013-06-15,437937.02277696,0,0,0,59867.7036164928,0,0,521242.920126432,158929.54748375,NA,1008356.11138282
2013-06-16,699720.60622464,0,0,0,407281.431182573,0,0,328367.136938602,0,NA,1004099.06993236
2013-06-17,941931.5853024,0,342960.960071923,0,0,778011.02370432,0,146806.765652131,0,NA,373959.072242784
2013-06-18,1086279.54253056,0,0,0,474195.272372237,1061813.78706816,53751.2647508928,150415.464582835,0,NA,740798.60964601
2013-06-19,1304024.76614592,194233.632615994,307730.272206067,0,327474.136864224,1198822.0176576,356881.974930029,780738.955438378,104847.995034115,NA,2908855.99570205
2013-06-20,1465498.75219776,0,0,0,796189.080012883,1154783.65782528,474488.861437786,954555.915120998,162207.958715712,NA,7285938.67533591
2013-06-21,1556022.04740864,0,0,128004.832579277,259508.268189677,797583.62807424,588964.131246355,913673.637743328,0,NA,5691419.76170719
2013-06-22,1597613.83169472,0,375451.48332599,0,550797.552725011,704613.75731712,335498.904655891,805241.409533971,57200.9362710912,NA,3729743.25585422
2013-06-23,1546235.74522368,0,0,0,0,861194.59227648,0,1109754.43489673,107111.077414387,NA,2360578.41578966
2013-06-24,1565808.3495936,0,0,0,0,851408.29009152,0,1119956.65492455,0,NA,1896340.70589062
2013-06-25,1746854.94001536,0,0,0,456457.599661997,1541342.5941312,462720.833060371,187958.166339888,97.8630218496,NA,1721594.04750043
2013-06-26,2025764.55228672,0,0,61.164388656,0,1443479.5722816,0,1473144.30077976,356527.221475824,NA,2283315.5600394
2013-06-27,2412323.48859264,143100.203699578,436224.419894592,0,195359.057367264,1120531.60017792,0,2319084.49452543,440200.105157232,NA,3039723.32167043
2013-06-28,2568904.323552,0,0,0,445863.927546778,1105852.14690048,0,1794428.601512,438389.639253014,NA,2825672.42712989
2013-06-29,2789096.1227136,0,459540.284850259,0,531371.742887866,1223287.77312,0,1712798.6084117,718852.826996237,NA,2421180.09207003
2013-06-30,3058219.4328,213047.798566579,415648.719550714,0,564816.430604966,1384761.75917184,0,2422966.09221878,957442.874265562,NA,2639255.60338413
2013-07-01,3376274.2538112,237697.047194947,385812.730764317,67011.7042115136,1791945.32733256,939485.00975616,944512.722503683,6461907.56560682,1922360.03682489,NA,4745182.20344341
2013-07-02,3645397.5638976,244633.088868538,263324.926041811,61066.5256341504,2578764.02300335,853854.86563776,1179298.3447986,6591429.27502477,2415711.99572418,NA,6799216.93616693
2013-07-03,4501699.0050816,139540.436279798,114597.598585882,137301.819654989,3010878.19598026,601857.58437504,1258200.40616484,5936640.02870682,2663097.48208224,NA,7757540.57762914
2013-07-04,7486521.1714944,218430.264768307,188716.604759222,0,2363465.37493423,785350.75034304,1222296.91002377,5338966.08851585,1706780.03256795,NA,7969548.58158856
2013-07-05,10251151.5387456,249905.459170685,0,185425.96064953,2102146.64084033,907679.52765504,1155860.15106563,4908258.69647803,1768335.87331135,NA,9016890.87430071
2013-07-06,10349014.5605952,201879.181197994,224571.16938937,65042.2108967904,2072322.88493167,1803126.17757888,629626.216824864,3987037.37317455,1070413.50011319,NA,8542071.72516419
2013-07-07,9810767.9404224,159798.081802666,0,0,1362791.5107666,3085131.76380864,312855.84797544,2701875.70449014,1688699.83928124,NA,5774236.34394741
2013-07-08,8807671.966464,138072.490952054,179713.206749059,0,764456.99517815,2928550.92884928,0,2022718.56573165,166330.438511126,NA,2236243.44652975
2013-07-09,7877973.2588928,107123.310292118,0,0,593783.885072448,3090024.91490112,0,1664148.45367472,97618.364294976,NA,1935534.84614139
2013-07-10,7339726.63872,87624.1031885856,0,0,666618.439084013,3192781.0878432,0,1561208.78756667,268083.515479248,NA,2375734.95129862
2013-07-11,6434493.6866112,73299.4033653504,161449.520296378,0,471063.65567305,3219693.41885184,0,1026607.56495777,0,NA,2212487.19797576
2013-07-12,5724986.7782016,0,0,0,499076.945677498,2884512.56901696,0,935521.557371251,0,NA,1968367.88997193
2013-07-13,5333534.6908032,0,0,0,541378.236871987,3138956.42582592,0,1675353.7696765,1085496.63835576,NA,4526788.63730829
2013-07-14,5015479.869792,286640.790997478,249673.034493792,146953.560184906,604964.735318765,2608049.53229184,0,1259766.21451444,382803.442842442,NA,7894915.79455051
2013-07-15,5039945.6252544,275190.817441075,399281.129146368,259826.323010688,1611950.76439569,220191.7991616,370117.948635187,2361459.18298631,1458868.53246745,NA,8657929.31015638
2013-07-16,4868685.3370176,304072.641764438,227029.977813341,177609.151779293,1345812.2764757,0,333541.644218899,2791530.46538211,1604219.58566957,NA,9340230.29849179
2013-07-17,5162274.4025664,426829.56979703,229280.827315882,225500.868096941,1630862.79336812,0,350435.248365686,2998975.6059478,1014325.75571564,NA,8543368.41020369
2013-07-18,5235671.6689536,372001.811805792,194637.317581123,216044.853610723,1642214.90390268,797583.62807424,805938.68356465,3189404.81358939,1078352.63776074,NA,7175536.95381183
2013-07-19,5309068.9353408,337480.630848346,153975.232002614,209475.798269069,1575398.92573486,951717.88748736,683989.125462317,2565821.63836374,547873.894947254,NA,6217311.17537148
2013-07-20,5627123.756352,254125.801987949,116004.37952497,160544.287344269,1345983.53676394,1976833.04136192,678215.207173191,2210456.54027238,852949.632685651,NA,5416681.56074217
2013-07-21,6752548.5076224,248449.746720672,121276.749827117,197169.523271482,1499922.07013336,2757290.64061248,334691.534725632,2734733.21407615,1126855.99796495,NA,5334806.91008724
2013-07-22,7829041.747968,456702.257216621,318164.916910781,239495.280221434,2173268.59196953,2289994.71128064,841683.152295216,3153476.85169285,1241575.92532814,NA,6280848.74230733
2013-07-23,8171562.3244416,347621.68648751,215506.60699055,230406.252067152,1898420.29510493,3368934.52717248,808984.670119718,2225845.50045823,926469.227850163,NA,6233067.12188926
