"date","S65E_S_FLOW_cfs","S71_S_FLOW_cfs","S84_S_FLOW_cfs"
2020-11-27,1671.38,125.66,584.08
2020-11-28,1549.66,280.37,752.94
2020-11-29,1504.93,241.91,518.84
2020-11-30,1528.89,139.8,193.4
2020-12-01,1442.32,316.84,236.48
2020-12-02,1036.88,179.58,582.85
2020-12-03,1002.82,229.35,649.73
2020-12-04,1121.58,94.84,419.38
2020-12-05,884.03,0,434.94
2020-12-06,967.3,156.11,396.93
2020-12-07,1572.88,277.44,744.63
2020-12-08,1767.05,496.83,888.6
2020-12-09,1566.59,256.21,628.69
2020-12-10,1713.45,215.77,276.32
2020-12-11,1500.94,76.94,132.15
2020-12-12,1766.55,316.45,0
2020-12-13,1764.67,252.5,66.22
2020-12-14,1729.8,84.08,83.62
2020-12-15,1847.58,197.68,328.67
2020-12-16,1773.43,226.82,367.88
2020-12-17,1803.32,108.04,391.38
2020-12-18,1671.55,193.75,396.02
2020-12-19,1654.46,235.97,298.76
2020-12-20,1490.22,86.31,158.15
2020-12-21,1523.16,226.24,197.5
2020-12-22,1476.11,294.5,354.36
2020-12-23,1444.99,128.82,415.74
2020-12-24,1256.35,171.07,463.95
2020-12-25,1347.13,260.57,443.54
2020-12-26,1151.18,114.84,334.18
2020-12-27,980.6,193.02,299.09
2020-12-28,1151.07,128.08,267.84
2020-12-29,938.94,292.43,128.47
2020-12-30,903.79,198.19,124.99
2020-12-31,538.06,128.07,135.58
2021-01-01,564.39,122.16,0
2021-01-02,564.05,154.19,70.24
2021-01-03,569.54,187.51,204.29
2021-01-04,192.41,230.68,41.21
2021-01-05,5.23,96.43,58.71
2021-01-06,391.79,114.07,16.9
2021-01-07,680.88,76.78,0
2021-01-08,693.21,141.53,0
2021-01-09,805.37,226.77,0
2021-01-10,769.89,61.36,0
2021-01-11,701.09,0,0
2021-01-12,687.34,0,0
2021-01-13,696.61,0,0.61
2021-01-14,698.53,0,126.18
2021-01-15,696.15,0,213.81
2021-01-16,707.25,0,254.18
2021-01-17,843.12,0,299.12
2021-01-18,679,0,159.57
2021-01-19,876.55,0,94.34
2021-01-20,792.68,0,125.12
2021-01-21,591.93,0,197.15
2021-01-22,87.1,0,168.67
2021-01-23,0,0,0
2021-01-24,11.1,0,0
2021-01-25,875.06,0,0
2021-01-26,941.09,0,0
2021-01-27,913.67,0.14,0
2021-01-28,896.17,0,0
2021-01-29,851.19,0,0
2021-01-30,823.14,0,0
2021-01-31,810.78,0,0
2021-02-01,659.1,0,0.45
2021-02-02,887.29,0,0.02
2021-02-03,927.88,0,0
2021-02-04,880.33,0,0
2021-02-05,986.62,0,0
2021-02-06,919.56,0,0
2021-02-07,944.55,160.27,20.99
2021-02-08,943.58,12.01,66.61
2021-02-09,915.39,0,231.47
2021-02-10,924.36,0,132.1
2021-02-11,887.2,0,79.72
2021-02-12,830.49,0,0
2021-02-13,923.66,0,0
2021-02-14,1025.09,98.05,228.36
2021-02-15,974.99,199.54,591.83
2021-02-16,1067.75,255.07,924.97
2021-02-17,1076.26,230.26,1035.34
2021-02-18,1028.15,225.86,636.54
2021-02-19,1085.83,216.21,342.15
2021-02-20,1046.08,100.17,309.55
2021-02-21,1067.44,123.78,355.48
2021-02-22,1023.97,3.39,33.6
2021-02-23,1085.72,0,11.17
2021-02-24,1026.7,0,0.76
2021-02-25,1033.52,0,4.16
2021-02-26,1040.01,0,6.73
2021-02-27,976.44,0,8.05
2021-02-28,913.85,0,7.28
2021-03-01,937.74,0,7.79
2021-03-02,987.38,0,8.16
2021-03-03,939.56,0,71.72
2021-03-04,944.91,0,0
2021-03-05,933.47,0,0
2021-03-06,959.13,0,0
2021-03-07,940.38,0,0.82
2021-03-08,918.28,0,2.47
2021-03-09,910.41,36.22,3.55
2021-03-10,886.69,0.09,3.04
2021-03-11,915.62,1.95,1.48
2021-03-12,909.45,0,0.81
2021-03-13,906.28,0,0.48
2021-03-14,894.27,0,0.27
2021-03-15,915.69,0,0.18
2021-03-16,889.07,0,0
2021-03-17,870.87,0,0
2021-03-18,874.4,0,0.03
2021-03-19,877.3,0,0
2021-03-20,866.21,0,0
2021-03-21,855.92,0,0
2021-03-22,826.82,0,0
2021-03-23,741.99,0,0
2021-03-24,650.63,0,0
2021-03-25,639.74,0,0
2021-03-26,682.06,0,0
2021-03-27,666.23,0,0
2021-03-28,702.41,0,0
2021-03-29,667.53,0,0
2021-03-30,341.41,0,0
2021-03-31,259.62,0,0
2021-04-01,308.75,0,0
2021-04-02,293.05,0,0
2021-04-03,332.69,0,0
2021-04-04,331.44,0,0
2021-04-05,299.25,0,0
2021-04-06,268.92,0,0
2021-04-07,521.82,0,0
2021-04-08,589.52,0,0
2021-04-09,569.91,0,0
2021-04-10,434.6,0,0
2021-04-11,653.25,0,0.04
2021-04-12,513.33,168.62,0
2021-04-13,548.5,77.44,0
2021-04-14,655.49,0,0
2021-04-15,712.93,0,0.09
2021-04-16,789.62,0,0
2021-04-17,882.52,0,0
2021-04-18,780.57,0,0
2021-04-19,796.15,249.9,105.29
2021-04-20,781.53,664.62,118.05
2021-04-21,996.31,427.28,216.23
2021-04-22,970.94,211.73,419.11
2021-04-23,920.03,0,422.32
2021-04-24,928.86,0,279.24
2021-04-25,926.84,0,106.44
2021-04-26,915.48,0,165.87
2021-04-27,891,0,77.58
2021-04-28,878.47,0,123.44
2021-04-29,871.04,0,82.49
2021-04-30,894.57,0,25.6
2021-05-01,724.8,0,1.21
2021-05-02,824.37,0,1.17
2021-05-03,866.02,0,0.81
2021-05-04,307.14,0,0.7
2021-05-05,0.63,0,0.39
2021-05-06,362.4,0,0.06
2021-05-07,654.31,0,70.62
2021-05-08,613.03,0,128.03
2021-05-09,572.01,0,202.63
2021-05-10,615.84,0,0
2021-05-11,551.82,0,0
2021-05-12,553.35,0,0
2021-05-13,459.05,0,0
2021-05-14,387.21,0,0
2021-05-15,453.07,0,0
2021-05-16,521.45,0,0
2021-05-17,463.59,0,0
2021-05-18,478.53,0,0
2021-05-19,391.14,0,0
2021-05-20,333.24,0,0
2021-05-21,361.44,0,0
2021-05-22,300.01,0,0
2021-05-23,253.82,0,0
2021-05-24,239.19,0,0
2021-05-25,224.15,0,0
2021-05-26,234.02,0,0
2021-05-27,209.34,0,0
2021-05-28,240.44,0,0
2021-05-29,281.61,0,0
2021-05-30,284.34,0,0
2021-05-31,301.54,0,0.03
2021-06-01,315.45,0,1.37
2021-06-02,311.05,0,0.01
2021-06-03,315.59,0,0
2021-06-04,307.89,0,0
2021-06-05,294.77,0,0
2021-06-06,267.82,0,0
2021-06-07,267.39,0,0
2021-06-08,270.52,0,0
2021-06-09,192.62,0,0
2021-06-10,234.99,0,0
2021-06-11,250.39,0,0
2021-06-12,256.07,0,0
2021-06-13,225.32,0,0
2021-06-14,247.48,0,0
2021-06-15,233.58,0,0
2021-06-16,251.83,0,10.4
2021-06-17,283.36,0,0.11
2021-06-18,258.01,0,0
2021-06-19,245.37,0,0
2021-06-20,216.16,0,0
2021-06-21,411.58,0,0
2021-06-22,385.32,0,0
2021-06-23,460.67,0,0
2021-06-24,410.29,89.57,0.09
2021-06-25,432.8,46.66,35.63
2021-06-26,554.3,61.39,36.22
2021-06-27,647.83,0,2.19
2021-06-28,915.36,0,76.47
2021-06-29,756.99,0.05,0.03
2021-06-30,798.32,182.17,8.88
2021-07-01,836.17,191.69,103.3
2021-07-02,964.32,172.48,286.68
2021-07-03,878.76,175.54,1058.53
2021-07-04,1009.38,186.18,1464.79
2021-07-05,895.5,162.85,1153.64
2021-07-06,1026.4,596.42,1158.09
2021-07-07,1063.57,775.4,1128.15
2021-07-08,1218,704.91,1013.53
2021-07-09,978.52,771.02,878.01
2021-07-10,1158.96,700.55,687.71
2021-07-11,1137.9,561.89,535.28
2021-07-12,1096.07,246.87,501.14
2021-07-13,689.03,326.86,460.96
2021-07-14,1222.36,367.15,472.53
2021-07-15,1196.32,291.59,415.57
2021-07-16,1158.1,131.15,417.6
2021-07-17,1167.04,110.23,404.85
2021-07-18,1152.92,149.28,451.12
2021-07-19,1170.35,96.47,465.14
2021-07-20,1459.34,77.9,433.3
2021-07-21,1457.02,71.38,443.58
2021-07-22,1372.07,33.65,365.23
2021-07-23,1343.02,77.06,384.2
2021-07-24,1345.85,407.28,587.25
2021-07-25,1344.64,651.97,736.42
2021-07-26,1717.7,645.6,955.48
2021-07-27,1611.3,552.93,953.24
2021-07-28,1616.73,549.75,935.74
2021-07-29,1653.35,374.64,1039.26
2021-07-30,1478.94,295.38,1172.95
2021-07-31,1467.59,331.51,1059.61
2021-08-01,1589.93,309.7,992.93
2021-08-02,1538.65,201.06,750.89
2021-08-03,1716.55,429.74,906.6
2021-08-04,1952.39,971.34,1255.58
2021-08-05,1882.95,1154.94,1328.67
2021-08-06,1853.45,868.89,1298.95
2021-08-07,1808.35,850.19,1325.53
2021-08-08,1757.63,661.22,1237.61
2021-08-09,1746.54,640.87,1056.12
2021-08-10,1772.18,570.51,892.11
2021-08-11,2246.6,378.95,971.34
2021-08-12,2494.61,473.82,1133.47
2021-08-13,2112.45,572.74,1086.67
2021-08-14,2544.5,903.97,1178.53
2021-08-15,2489.97,884.42,1110.84
2021-08-16,2372.98,681.03,1017.98
2021-08-17,2381.9,580.91,791.36
2021-08-18,2207.35,419.72,416.12
2021-08-19,2255.78,356.57,336.91
2021-08-20,2222.47,219.89,205.01
2021-08-21,2192.71,212.13,71.26
2021-08-22,2161.24,151.68,38.61
2021-08-23,2140.82,43.69,76.49
2021-08-24,2102.51,29.18,0.02
2021-08-25,2066.57,99.1,83.26
2021-08-26,2094.88,169.78,174.55
2021-08-27,2105.87,297.07,245.09
2021-08-28,2087.63,143.03,314.39
2021-08-29,2083.04,197.54,316.07
2021-08-30,2031.83,167.74,289.69
2021-08-31,1965.76,135.51,107.57
2021-09-01,1881.73,105.7,59.92
2021-09-02,1831.68,73.15,0
2021-09-03,1802.94,0,2.5
2021-09-04,1654.85,50.22,58.05
2021-09-05,1704.11,148.15,0
2021-09-06,1676.5,113.17,41.98
2021-09-07,1680.25,112.18,0.34
2021-09-08,1624.33,179.35,0.29
2021-09-09,1605.38,547.89,238.53
2021-09-10,1616.54,330.45,377.82
2021-09-11,1645.91,338.65,394.67
2021-09-12,1600.83,238.97,433.66
2021-09-13,1592.24,161.59,538.57
2021-09-14,1600.25,125.03,796.72
2021-09-15,1586.81,296.54,622.54
2021-09-16,1572.74,271.04,684.34
2021-09-17,2001.72,215.85,686.82
2021-09-18,1736.28,192.6,630.48
2021-09-19,2014.6,148.43,611.67
2021-09-20,2104.57,240.87,714.26
2021-09-21,2458.12,636.24,1519.36
2021-09-22,2754.93,1082.59,2007.83
2021-09-23,2803.23,1063.51,2295.11
2021-09-24,3322.96,1828.72,2446.35
2021-09-25,3403.01,1954.12,2461.45
2021-09-26,3530.35,1540.17,2477.52
2021-09-27,3543.99,1175.75,2465.13
2021-09-28,3469.64,783.28,2078.86
2021-09-29,3116.62,368.32,1571.59
2021-09-30,3004.51,310.19,1153.35
2021-10-01,2631.9,252.74,1049.45
2021-10-02,2666.68,238.98,889.02
2021-10-03,2627.03,184.12,468.92
2021-10-04,2359.92,210.2,542.09
2021-10-05,2334.72,143.62,446.46
2021-10-06,2289.41,143.37,333.68
2021-10-07,1885.91,184.79,297.33
2021-10-08,2100.63,227.66,354.41
2021-10-09,2152.98,191.07,290.66
2021-10-10,1950.92,328.83,324.94
2021-10-11,1735.53,252.98,475.28
2021-10-12,1793.09,160.17,435.41
2021-10-13,1885.5,121.61,330.94
2021-10-14,1868.41,27.68,328.32
2021-10-15,1881.72,181.92,204.05
2021-10-16,1894.69,81.88,114.77
2021-10-17,1873.55,53.58,205.12
2021-10-18,1844.05,88.7,228.22
2021-10-19,1820,123.48,239.57
2021-10-20,1750.87,0,282.94
2021-10-21,1717.3,0,270.08
2021-10-22,1584.32,0,330.17
2021-10-23,1724.4,0,372.49
2021-10-24,1708.84,0,339.35
2021-10-25,1713.53,83.57,254.89
2021-10-26,1685.23,77.45,284.13
2021-10-27,1631.64,113.9,210.42
2021-10-28,1605.26,0,273.19
2021-10-29,1530.08,63.84,216.48
2021-10-30,1524,88.12,216.38
2021-10-31,1500.11,84.43,219.08
2021-11-01,1457.83,11.37,327.37
2021-11-02,1391.42,0,287.03
2021-11-03,1402.63,0,484.93
2021-11-04,1232.53,44.88,568.04
2021-11-05,1575.13,336.65,844.74
2021-11-06,1611.53,571.98,1387.52
2021-11-07,1517.86,421.69,1170.65
2021-11-08,1469.77,209.67,996.58
2021-11-09,1453.49,87.52,600.79
2021-11-10,1463.69,189.98,245.42
2021-11-11,1467.27,94.19,134.96
2021-11-12,1486.27,84.97,209.45
2021-11-13,1488.29,180.16,483.56
2021-11-14,1477.77,219.29,649.6
2021-11-15,1485.39,89.73,446.66
2021-11-16,1437.52,89.88,456.86
2021-11-17,1357.22,96.64,498.61
2021-11-18,1287.7,53.74,786.01
2021-11-19,1143.52,8.87,567.53
2021-11-20,1027.94,123.19,378.47
2021-11-21,737.9,183.4,205.24
2021-11-22,690.12,36,1.16
2021-11-23,623.57,91.85,0.25
2021-11-24,592.68,6.97,0
2021-11-25,568.03,101.9,0.3
2021-11-26,553.36,57.73,4.9
2021-11-27,541.86,0,97.5
2021-11-28,516.25,122.57,185.21
2021-11-29,380.12,25.54,185.28
2021-11-30,0.2,0,187.53
2021-12-01,0.05,29.66,211.19
2021-12-02,0.09,0,211.42
2021-12-03,0,0,187.28
2021-12-04,0,0,135.68
2021-12-05,0,0,181.57
2021-12-06,0.03,0,196.85
2021-12-07,1.97,0,151.65
2021-12-08,0.56,6.86,0
2021-12-09,99.96,4.92,137.19
2021-12-10,399,0,66.08
2021-12-11,378.88,0,92.03
2021-12-12,366.34,0,97.43
2021-12-13,376.94,0,101.17
2021-12-14,383.49,0,153.28
2021-12-15,392.4,0,40.01
2021-12-16,453.87,0,121.59
2021-12-17,388.26,0,159.59
2021-12-18,389.17,0,60.37
2021-12-19,407.24,0,99.7
2021-12-20,395.54,0,154.3
2021-12-21,400.37,0,125.5
2021-12-22,370.66,0,119.46
2021-12-23,381.15,0,81.68
2021-12-24,387.53,0,57.54
2021-12-25,378.78,0,67.88
2021-12-26,365.94,0,2.52
2021-12-27,380.72,0,59.85
2021-12-28,382.34,0,1.94
2021-12-29,377.32,0,0.09
2021-12-30,372.17,0,0.04
2021-12-31,376.2,0,0.01
2022-01-01,386.21,0,0
2022-01-02,371.84,0,0.16
2022-01-03,373.57,0,112.39
2022-01-04,357.38,0,0.44
2022-01-05,380.21,0,189.72
2022-01-06,343.08,0,143.76
2022-01-07,317.8,0,129.12
2022-01-08,304.62,0,37.22
2022-01-09,326.8,0,133.9
2022-01-10,350.39,0,51.57
2022-01-11,377.69,0,0.15
2022-01-12,363.4,0,0
2022-01-13,314.58,0,0
2022-01-14,291.92,0,0
2022-01-15,309.87,0,0
2022-01-16,380.92,70.42,0.91
2022-01-17,406.94,37.35,3.15
2022-01-18,354.33,28.19,3.29
2022-01-19,367.31,0,2.18
2022-01-20,363.82,0,3.06
2022-01-21,340.5,0,5.22
2022-01-22,399.92,48.98,240.19
2022-01-23,406.24,0,335.07
2022-01-24,481.92,0,306.68
2022-01-25,609.06,0,326.6
2022-01-26,814.36,0,144.85
2022-01-27,865.13,0,0.57
2022-01-28,953.69,0,0
2022-01-29,969.13,0,0
2022-01-30,1010.4,0.96,0
2022-01-31,1023.64,0,0
2022-02-01,1065.24,0,0
2022-02-02,1039.34,0.04,0
2022-02-03,1024.63,0,0
2022-02-04,1129.95,0,0
2022-02-05,1085.82,0,0
2022-02-06,1067.03,0,0
2022-02-07,1091.47,0,0
2022-02-08,1085.2,0,0
2022-02-09,1107.42,0,0
2022-02-10,1108.88,20.79,0
2022-02-11,1108.38,0.23,0.02
2022-02-12,1090.56,0,0.3
2022-02-13,1133.69,0,2.55
2022-02-14,1108.23,0,2.03
2022-02-15,1101.16,0,1.22
2022-02-16,1105.57,0,1.07
2022-02-17,1072.75,0,1.78
2022-02-18,1070.66,0,4.26
2022-02-19,1035.22,0,3.6
2022-02-20,1026.92,0,2.47
2022-02-21,1027.63,0,2
2022-02-22,996.09,0,0.13
2022-02-23,957.84,0,0
2022-02-24,946.35,0,0
2022-02-25,801.84,0,0
2022-02-26,746.58,0,0
2022-02-27,609.38,0,0
2022-02-28,572.39,0,0
2022-03-01,505.11,0,0
2022-03-02,491.15,0,0
2022-03-03,447.11,0,0
2022-03-04,385.34,0,0
2022-03-05,351.18,0,0
2022-03-06,268.04,0,0
2022-03-07,287.36,0,0
2022-03-08,247.92,0,0
2022-03-09,280.99,0.22,0
2022-03-10,304.77,0.25,0
2022-03-11,294,0,0
2022-03-12,401.8,0,0.36
2022-03-13,359.06,0,0
2022-03-14,462.42,0,0
2022-03-15,533.26,0,0
2022-03-16,689.26,0,0
2022-03-17,696.54,0,0
2022-03-18,733,0,0
2022-03-19,734.86,0,0
2022-03-20,789.3,0,0
2022-03-21,854.84,0,0
2022-03-22,846.13,0,0
2022-03-23,802.11,0,0
2022-03-24,784.46,0,0
2022-03-25,854.32,0,0
2022-03-26,828.75,0,0
2022-03-27,824.71,0,0
2022-03-28,850.44,0,0
2022-03-29,827.8,0,0
2022-03-30,835.27,0,0
2022-03-31,853.23,0,0
2022-04-01,889,0,0
2022-04-02,883.49,0,0
2022-04-03,883.96,0,0
2022-04-04,923.99,0,0
2022-04-05,933.42,0,0
2022-04-06,961.98,0,0
2022-04-07,1036.08,0,0
2022-04-08,967.43,0,0
2022-04-09,1002.68,0,0
2022-04-10,1023.69,0,0
2022-04-11,1038.18,0,0
2022-04-12,1121.14,0,0
2022-04-13,966.51,0,0
2022-04-14,1085.95,20.25,0
2022-04-15,1089.53,0,0
2022-04-16,1312.77,0,0
2022-04-17,1004.7,0,0
2022-04-18,1186.53,0,0
2022-04-19,1197.26,0,0
2022-04-20,1207.74,0,0
2022-04-21,1293.06,0,0
2022-04-22,1391.27,0,0
2022-04-23,1396.28,0,0
2022-04-24,1502.65,0,0
2022-04-25,1483.39,0,0
2022-04-26,1601.25,0,0
2022-04-27,1605.36,0,0
2022-04-28,1612.52,0,0
2022-04-29,1694.33,0,0
2022-04-30,1676.17,0,0
2022-05-01,1672.2,0,0
2022-05-02,1620.42,0,0
2022-05-03,1611.97,0,0
2022-05-04,1594.15,0,0
2022-05-05,1571.03,0,0
2022-05-06,1530.98,0,0
2022-05-07,1548.03,0,0
2022-05-08,1502.54,0,0
2022-05-09,1439.77,0,0
2022-05-10,1439.07,0,0
2022-05-11,1408.98,0,0
2022-05-12,1360.62,0,0
2022-05-13,1304.76,0,0
2022-05-14,1260,0,0
2022-05-15,1300.64,0,0
2022-05-16,1256.54,0,0
2022-05-17,1220.2,0,0
2022-05-18,1164.77,0,0
2022-05-19,1082.61,0,1.21
2022-05-20,1031.24,0,0
2022-05-21,1001.69,0,0
2022-05-22,946.45,0,0
2022-05-23,875.86,0,0
2022-05-24,810.86,0,0
2022-05-25,822.56,0,0
2022-05-26,784.99,0,0
2022-05-27,740.32,0,0
2022-05-28,644.99,0,0
2022-05-29,664.76,0,0
2022-05-30,616.38,0,0
2022-05-31,558.44,0,0
2022-06-01,412.96,0,0
2022-06-02,311.07,10.25,0
2022-06-03,323.62,37.34,0
2022-06-04,381.66,163.35,0.6
2022-06-05,339.42,169.08,1.76
2022-06-06,330.91,2.26,71.56
2022-06-07,276.11,0,0
2022-06-08,290.15,0,0.03
2022-06-09,302.98,175.69,78.21
2022-06-10,338.19,188.62,41.84
2022-06-11,415.46,321.91,75.56
2022-06-12,340.31,409.01,1.46
2022-06-13,297.18,187.23,55.12
2022-06-14,355.76,30.24,48.69
2022-06-15,352.42,92.08,0.23
2022-06-16,328.94,36.05,2.46
2022-06-17,278.39,0,6.57
2022-06-18,272.68,0,73.41
2022-06-19,194.35,0,0
2022-06-20,198.7,0,40.91
2022-06-21,477.21,0,0
2022-06-22,341.75,0,0
2022-06-23,169.01,0,0.86
2022-06-24,76.87,0,2.67
2022-06-25,166.9,42.45,2.82
2022-06-26,383.17,105.88,5.77
2022-06-27,384.58,137.42,44.7
2022-06-28,683.98,3.27,20.1
2022-06-29,517.87,48.09,0
2022-06-30,297.01,62.82,0.04
2022-07-01,299.39,97.88,0.79
2022-07-02,210.69,0,75.5
2022-07-03,263.67,149.28,0
2022-07-04,252.65,191.36,33.89
2022-07-05,220.03,162.03,26.88
2022-07-06,290.85,106.25,0.12
2022-07-07,313.62,0,0.29
2022-07-08,303.69,28.12,2.01
2022-07-09,276.36,71.29,4.11
2022-07-10,236.34,0,95.15
2022-07-11,189.96,186.48,0
2022-07-12,182.32,167.78,0
2022-07-13,93.22,139.02,0.15
2022-07-14,132.25,60.92,2.22
2022-07-15,92.58,127.83,65.39
2022-07-16,78.54,49.69,0
2022-07-17,189.62,299.69,0.81
2022-07-18,132.7,511.95,47.04
2022-07-19,99.05,474.26,0.5
2022-07-20,64.5,285.78,6.12
2022-07-21,66.82,178.83,10.5
2022-07-22,68.8,89.51,50.07
2022-07-23,100.77,45.31,0.04
2022-07-24,73.39,97.44,0.68
2022-07-25,44.34,48.3,1.9
2022-07-26,83.96,0,3.29
2022-07-27,57.7,0,3.83
2022-07-28,134.38,0,3.71
2022-07-29,255.36,0,2.57
2022-07-30,340.61,0,1.58
2022-07-31,332.72,0,0.82
2022-08-01,285.59,0,0.29
2022-08-02,361.64,0,22.56
2022-08-03,57.85,0,0
2022-08-04,105.77,0,0
2022-08-05,80.23,0,0
2022-08-06,84.33,0,0
2022-08-07,69.41,0,0
2022-08-08,55.41,0,40.02
2022-08-09,103.96,0,0.46
2022-08-10,108.86,0,6.52
2022-08-11,99.05,0.75,69.45
2022-08-12,93.96,0,8.1
2022-08-13,73.75,15.81,0.06
2022-08-14,67.11,18.88,0.18
2022-08-15,54.69,0,0.46
2022-08-16,0,0,0.32
2022-08-17,0.09,0,0.77
2022-08-18,0,0,0
2022-08-19,173.49,0,16.9
2022-08-20,125.25,0,8.42
2022-08-21,157.8,0,4.12
2022-08-22,269.01,0,7.53
2022-08-23,258.6,0,7.89
2022-08-24,209.28,0,7.36
2022-08-25,245.24,0.02,6.8
2022-08-26,389.35,0.94,4.93
2022-08-27,598.08,99.51,34.24
2022-08-28,655.84,40.16,0.11
2022-08-29,934.56,3.24,2.5
2022-08-30,712.76,91.94,29.28
2022-08-31,863.14,0,4.79
2022-09-01,852.46,16.46,27.01
2022-09-02,783.83,3.75,2.19
2022-09-03,611.58,0,3.9
2022-09-04,397.56,0,5.03
2022-09-05,310.74,0,5.31
2022-09-06,287.26,0,4.56
2022-09-07,289.9,0,3.74
2022-09-08,251.58,0,63.69
2022-09-09,142.21,0,0
2022-09-10,165.75,103.4,0.84
2022-09-11,161.48,214.17,5.78
2022-09-12,153.83,352.34,62.85
2022-09-13,263.9,304.38,17.85
2022-09-14,678.05,242.54,109.45
2022-09-15,719.2,372.81,80.04
2022-09-16,821.49,428.39,201.42
2022-09-17,957.17,515.56,1419.67
2022-09-18,1083.48,992.51,2140.3
2022-09-19,1237.7,905.2,2347.36
2022-09-20,1386.98,886.11,2303.01
2022-09-21,1489.09,796.36,2311.12
2022-09-22,1651.46,493.77,2224.14
2022-09-23,2123.19,245.77,1448.89
2022-09-24,2869.54,369.1,1851.07
2022-09-25,3911.85,308.46,2290.15
2022-09-26,4950.14,362.84,1750
2022-09-27,5164.49,257.58,1313.69
2022-09-28,6507.44,1437.07,1846.71
2022-09-29,7407.88,1170.98,2466.5
2022-09-30,8299.48,1467.69,2625.85
2022-10-01,8789.01,1442.68,2680.85
2022-10-02,8996.55,1255.92,2601.15
2022-10-03,9778.88,1333.43,2589.1
2022-10-04,10845.05,1144.33,2440.05
2022-10-05,11546.77,1185.48,2505.1
2022-10-06,12655.87,898.08,2343.08
2022-10-07,13347.26,192.49,1928.92
2022-10-08,13693.88,111.11,1651.52
2022-10-09,13589.6,138.4,1413.57
2022-10-10,13246.59,61.5,1516.22
2022-10-11,13369.83,246.59,1518.62
2022-10-12,13831.08,13.2,1590.11
2022-10-13,13562.65,124.45,1642.03
2022-10-14,13838.95,0,1286.42
2022-10-15,14298.23,180.65,1157.45
2022-10-16,13567.54,126.56,1106.56
2022-10-17,13273.98,0,995.73
2022-10-18,13244.72,122.3,1012.89
2022-10-19,12584.13,94.96,1247.16
2022-10-20,12207.41,117.52,1230.85
2022-10-21,11837.32,118.65,1081.03
2022-10-22,11251.53,68.03,977.1
2022-10-23,10731.21,73.54,973.82
2022-10-24,9938.99,74.35,736.34
2022-10-25,9304.38,0,529.83
2022-10-26,8503.69,0,427.39
2022-10-27,7603.6,0,422.8
2022-10-28,6878.84,0,556.44
2022-10-29,5921.42,0,582.33
2022-10-30,5401.62,78.69,785.15
2022-10-31,4690.14,0.47,584.36
2022-11-01,4389.53,0,416.15
2022-11-02,4096.2,0,212.57
2022-11-03,3583.26,0,186.47
2022-11-04,3445.41,0,126.99
2022-11-05,2869.76,0,230.49
2022-11-06,2838.43,0,548.8
2022-11-07,2444.92,27.19,1129.39
2022-11-08,2183.16,0.08,1586.45
2022-11-09,2124.9,234.49,1374.12
2022-11-10,2564.73,682.92,1470.31
2022-11-11,2688.55,987.86,884.34
2022-11-12,2625.85,733.96,612.52
2022-11-13,2864.54,370.98,746.95
2022-11-14,2893.64,304.32,859.01
2022-11-15,2936.41,357.78,874.96
2022-11-16,2983.6,335.48,905.22
2022-11-17,2925.68,215.09,749.42
2022-11-18,2801.02,91.1,819.54
2022-11-19,2569.66,151.2,792.04
2022-11-20,2548.43,284.15,604.98
2022-11-21,3084.82,407,1550.99
2022-11-22,2960.94,339.49,303.92
2022-11-23,2970.45,308.4,784.76
2022-11-24,3217.13,277.33,724.62
2022-11-25,3350.6,217.02,729.73
2022-11-26,3481.88,143.72,483.72
2022-11-27,3293.08,190.66,447.24
2022-11-28,2990.83,193.77,466.38
2022-11-29,2798.48,271.71,441.03
2022-11-30,2656.9,311.21,463.42
2022-12-01,2557.82,269.71,447.83
2022-12-02,2241.3,152.57,275.28
2022-12-03,2086.47,116.72,122.21
2022-12-04,2065.08,150.55,0.98
2022-12-05,2023.07,76.12,36.2
2022-12-06,1914.79,0,24.12
2022-12-07,1824.97,0,35.35
2022-12-08,1595.37,0,217.91
2022-12-09,1640.23,42.35,211.41
2022-12-10,1598.55,114.14,250.07
2022-12-11,1609.55,71.63,191.4
2022-12-12,1568.75,51.66,121.81
2022-12-13,1562.57,97.97,49.15
2022-12-14,1540.63,43,0
2022-12-15,1541.69,117.02,0.02
2022-12-16,1639.61,18.36,269.03
2022-12-17,1526.27,175.26,695.92
2022-12-18,1624.14,152.15,0.42
2022-12-19,1579.18,102.87,119.15
2022-12-20,1575.24,274.45,284.86
2022-12-21,1641.16,272.09,78.63
2022-12-22,1631.32,270.9,145.72
2022-12-23,1637.52,273.96,383.91
2022-12-24,1614.46,231.82,512.12
2022-12-25,1615.66,285.16,634.95
2022-12-26,1592.85,254.38,121.66
2022-12-27,1441.57,117.56,0
2022-12-28,1430.47,81.96,0
2022-12-29,1531.27,81.02,80.3
2022-12-30,1584.11,49.35,153.63
2022-12-31,1502.17,0,244.1
2023-01-01,1490.75,126.18,294.41
2023-01-02,1485.35,102.19,348.82
2023-01-03,1485.18,114.58,368.29
2023-01-04,1464.48,60.11,370.45
2023-01-05,1465.41,38.3,234.3
2023-01-06,1448.83,93.51,200.94
2023-01-07,1442.83,0,171.72
2023-01-08,1425.4,62.82,0.01
2023-01-09,1515.45,18.45,43.16
2023-01-10,1669.58,0,0
2023-01-11,1174.91,0,0
2023-01-12,1711.17,0,0
2023-01-13,1348.7,68.9,0
2023-01-14,1459.13,0,0
2023-01-15,1408.27,0,0
